Fairness,dimensions,epochs,layers,learning_rate,model,parity,equality,Accuracy
False,32,100,2,0.001,GCN,0.0001836213341448456,0.0011519176186993718,0.8714886585549046
False,32,100,2,0.001,FairMP_GCN,0.0,0.0,0.871563767462821
False,32,100,2,0.01,GCN,0.0006646350957453251,0.002831844612956047,0.8717139852786541
False,32,100,2,0.01,FairMP_GCN,0.0010172072798013687,0.004130249843001366,0.8684843022382455
False,32,100,2,0.1,GCN,2.11246770049911e-05,0.0,0.871563767462821
False,32,100,2,0.1,FairMP_GCN,0.00046801427379250526,0.0008720476180315018,0.8706624605678234
False,32,100,4,0.001,GCN,0.0007377550937235355,0.0007160110399127007,0.8712633318311552
False,32,100,4,0.001,FairMP_GCN,0.0,0.0,0.871563767462821
False,32,100,4,0.01,GCN,1.6244128346443176e-05,1.0086223483085632e-06,0.8717890941865706
False,32,100,4,0.01,FairMP_GCN,0.00019824522314593196,0.0004432003479450941,0.8711882229232387
False,32,100,4,0.1,GCN,0.0,0.0,0.871563767462821
False,32,100,4,0.1,FairMP_GCN,0.0013113680761307478,0.0006395059172064066,0.8691602824094937
False,32,200,2,0.001,GCN,0.00044688349589705467,0.00443728081882,0.8716388763707376
False,32,200,2,0.001,FairMP_GCN,6.662329542450607e-05,0.0006498255534097552,0.8714886585549046
False,32,200,2,0.01,GCN,0.00016413908451795578,0.0016406644135713577,0.8707375694757398
False,32,200,2,0.01,FairMP_GCN,0.0005898373201489449,0.00824715942144394,0.8690100645936608
False,32,200,2,0.1,GCN,0.0,0.0,0.871563767462821
False,32,200,2,0.1,FairMP_GCN,0.0001235143281519413,0.0023554321378469467,0.868409193330329
False,32,200,4,0.001,GCN,0.001139121362939477,0.006533483043313026,0.8714886585549046
False,32,200,4,0.001,FairMP_GCN,0.0,0.0,0.871563767462821
False,32,200,4,0.01,GCN,0.0005459790118038654,0.0017159264534711838,0.8714886585549046
False,32,200,4,0.01,FairMP_GCN,0.0002453550696372986,0.004029072821140289,0.8706624605678234
False,32,200,4,0.1,GCN,0.0,0.0,0.871563767462821
False,32,200,4,0.1,FairMP_GCN,0.0012512165121734142,0.004235697910189629,0.8709628961994893
False,32,500,2,0.001,GCN,0.0002551455982029438,0.004719402641057968,0.8716388763707376
False,32,500,2,0.001,FairMP_GCN,0.0011520893312990665,0.004010450094938278,0.8696109358569927
False,32,500,2,0.01,GCN,0.0042835138738155365,0.0053201839327812195,0.8661559260928346
False,32,500,2,0.01,FairMP_GCN,0.0019759321585297585,0.016529545187950134,0.8643533123028391
False,32,500,2,0.1,GCN,0.0,0.0,0.871563767462821
False,32,500,2,0.1,FairMP_GCN,0.0005540996789932251,0.0035569295287132263,0.869986480396575
