Fairness,dimensions,epochs,layers,learning_rate,model,parity,equality,Accuracy
False,16,50,2,0.001,GAT,0.0013568487484008074,0.0027966161724179983,0.870437133844074
False,16,50,2,0.001,Fair_Attention_MP_GCN,0.0,0.0,0.871563767462821
False,16,50,2,0.01,GAT,0.000721517950296402,0.0021903198212385178,0.8710380051074057
False,16,50,2,0.01,Fair_Attention_MP_GCN,1.2999284081161022e-05,1.963056274689734e-05,0.8716388763707376
False,16,50,2,0.1,GAT,0.003326290287077427,0.0069754403084516525,0.8677332131590807
False,16,50,2,0.1,Fair_Attention_MP_GCN,0.0009733574697747827,0.0006694560870528221,0.8705122427519904
False,16,50,4,0.001,GAT,0.0,0.0,0.871563767462821
False,16,50,4,0.001,Fair_Attention_MP_GCN,0.0,0.0,0.871563767462821
False,16,50,4,0.01,GAT,0.0,0.0,0.871563767462821
False,16,50,4,0.01,Fair_Attention_MP_GCN,8.124945452436805e-05,0.00016736402176320553,0.871563767462821
False,16,50,4,0.1,GAT,6.337402737699449e-05,0.0,0.871563767462821
False,16,50,4,0.1,Fair_Attention_MP_GCN,0.0,0.0,0.871563767462821
False,16,100,2,0.001,GAT,4.712323425337672e-05,0.0002954669180326164,0.8716388763707376
False,16,100,2,0.001,Fair_Attention_MP_GCN,0.009741514921188354,0.007306911051273346,0.8164338290521256
False,16,100,2,0.01,GAT,0.0006434971000999212,0.0035229469649493694,0.8711131140153222
False,16,100,2,0.01,Fair_Attention_MP_GCN,0.00020960671827197075,0.0014700405299663544,0.8712633318311552
False,16,100,2,0.1,GAT,0.0,0.0,0.871563767462821
False,16,100,2,0.1,Fair_Attention_MP_GCN,0.0007799861487001181,0.0005020920652896166,0.8709628961994893
False,16,100,4,0.001,GAT,0.0,0.0,0.871563767462821
False,16,100,4,0.001,Fair_Attention_MP_GCN,0.002509070560336113,0.0027709342539310455,0.8459516298633017
False,16,100,4,0.01,GAT,0.0,0.0,0.871563767462821
False,16,100,4,0.01,Fair_Attention_MP_GCN,0.000507003627717495,0.0017345491796731949,0.8714135496469881
False,16,100,4,0.1,GAT,0.0,0.0,0.871563767462821
False,16,100,4,0.1,Fair_Attention_MP_GCN,0.0,0.0,0.871563767462821
False,16,200,2,0.001,GAT,0.0,0.0,0.871563767462821
False,16,200,2,0.001,Fair_Attention_MP_GCN,0.006017228588461876,0.018749814480543137,0.8630013519603424
False,16,200,2,0.01,GAT,0.0005898885428905487,0.004325784742832184,0.8717139852786541
False,16,200,2,0.01,Fair_Attention_MP_GCN,0.0004923506639897823,0.008981790393590927,0.8702869160282409
False,16,200,2,0.1,GAT,0.0,0.0,0.871563767462821
False,16,200,2,0.1,Fair_Attention_MP_GCN,0.00026487078866921365,0.0,0.8714886585549046
False,16,200,4,0.001,GAT,6.337184458971024e-05,0.0013688623439520597,0.8717890941865706
False,16,200,4,0.001,Fair_Attention_MP_GCN,0.00028591975569725037,0.0013233162462711334,0.8537629562866156
False,16,200,4,0.01,GAT,0.0015144376084208488,0.011723551899194717,0.869986480396575
False,16,200,4,0.01,Fair_Attention_MP_GCN,0.0004420112818479538,0.0013915188610553741,0.8711131140153222
False,16,200,4,0.1,GAT,0.0,0.0,0.871563767462821
False,16,200,4,0.1,Fair_Attention_MP_GCN,0.0004549906007014215,0.0020878990180790424,0.8719393120024035
False,16,500,2,0.001,GAT,0.0007393392734229565,0.00021267682313919067,0.8714135496469881
False,16,500,2,0.001,Fair_Attention_MP_GCN,0.0003331298939883709,0.00014975015074014664,0.8714135496469881
False,16,500,2,0.01,GAT,0.0013697855174541473,0.00945773720741272,0.8669821240799159
False,16,500,2,0.01,Fair_Attention_MP_GCN,0.002302556298673153,0.013160616159439087,0.8703620249361574
False,16,500,2,0.1,GAT,0.001274001318961382,0.007791854441165924,0.8726904010815683
False,16,500,2,0.1,Fair_Attention_MP_GCN,0.0005037474911659956,0.0010930259013548493,0.8711882229232387
False,16,500,4,0.001,GAT,4.22493540099822e-05,0.00016736402176320553,0.871563767462821
False,16,500,4,0.001,Fair_Attention_MP_GCN,0.00016088318079710007,0.00025822315365076065,0.8717139852786541
False,16,500,4,0.01,GAT,0.0005995780229568481,0.0041229575872421265,0.8696109358569927
False,16,500,4,0.01,Fair_Attention_MP_GCN,0.0003656558692455292,0.00776570662856102,0.8696109358569927
False,16,500,4,0.1,GAT,0.0,0.0,0.871563767462821
False,16,500,4,0.1,Fair_Attention_MP_GCN,0.00026487078866921365,0.0,0.8714886585549046
False,32,50,2,0.001,GAT,0.0002014967321883887,0.00018699458451010287,0.871563767462821
False,32,50,2,0.001,Fair_Attention_MP_GCN,0.0,0.0,0.871563767462821
False,32,50,2,0.01,GAT,6.825465243309736e-05,0.0002252468839287758,0.8717890941865706
False,32,50,2,0.01,Fair_Attention_MP_GCN,0.00011050631292164326,0.0017438600771129131,0.8714886585549046
