Fairness,dimensions,epochs,layers,learning_rate,model,parity,equality,Accuracy
False,8,100,2,0.1,GCN,0.03810383379459381,0.11508136987686157,0.8442441303306181
False,8,100,2,0.1,FairMP_GCN,0.10767731815576553,0.04207995533943176,0.8313967417345473
False,8,100,4,0.001,GCN,0.0,0.0,0.7472747963584092
False,8,100,4,0.001,FairMP_GCN,0.0,0.0,0.2527252036415908
False,8,100,4,0.01,GCN,0.03631654381752014,0.10622832179069519,0.8368172017249641
False,8,100,4,0.01,FairMP_GCN,0.0,0.0,0.7472747963584092
False,8,100,4,0.1,GCN,0.03133554756641388,0.09825673699378967,0.8310972688068998
False,8,100,4,0.1,FairMP_GCN,0.03959116339683533,0.04085347056388855,0.8348706276952563
False,16,50,2,0.001,GCN,0.0015150727704167366,0.008570228703320026,0.7493411595591758
False,16,50,2,0.001,FairMP_GCN,0.0,0.0,0.7472747963584092
False,16,50,2,0.01,GCN,0.037934884428977966,0.10535389184951782,0.8478677527551509
False,16,50,2,0.01,FairMP_GCN,0.007734015583992004,0.015257716178894043,0.7772819837086727
False,16,50,2,0.1,GCN,0.03673563897609711,0.10962244868278503,0.8422077144226162
False,16,50,2,0.1,FairMP_GCN,0.02015271782875061,0.08073270320892334,0.8340021562050791
False,16,50,4,0.001,GCN,0.0,0.0,0.7472747963584092
False,16,50,4,0.001,FairMP_GCN,0.0,0.0,0.7472747963584092
False,16,50,4,0.01,GCN,0.03734391927719116,0.09556844830513,0.8362781504551988
False,16,50,4,0.01,FairMP_GCN,0.0,0.0,0.7472747963584092
False,16,50,4,0.1,GCN,4.1939711081795394e-05,0.00019913376308977604,0.7473047436511739
False,16,50,4,0.1,FairMP_GCN,0.0016759634017944336,0.0004628002643585205,0.7499401054144705
False,16,100,2,0.001,GCN,0.02692136913537979,0.08162370324134827,0.8309175850503114
False,16,100,2,0.001,FairMP_GCN,0.0,0.0,0.7472747963584092
False,16,100,2,0.01,GCN,0.03621755540370941,0.11336037516593933,0.8472688068998563
False,16,100,2,0.01,FairMP_GCN,0.08594219386577606,0.07382944971323013,0.7299952084331577
False,16,100,2,0.1,GCN,0.032309919595718384,0.11540487408638,0.8423275035936751
False,16,100,2,0.1,FairMP_GCN,0.047874681651592255,0.0037207603454589844,0.8462206516530906
False,16,100,4,0.001,GCN,0.02102375030517578,0.10401961207389832,0.8284020124580738
False,16,100,4,0.001,FairMP_GCN,0.0,0.0,0.7472747963584092
False,16,100,4,0.01,GCN,0.03576306998729706,0.11100223660469055,0.8404707714422616
False,16,100,4,0.01,FairMP_GCN,0.01692480966448784,0.013397693634033203,0.7712925251557259
False,16,100,4,0.1,GCN,0.03828519582748413,0.1068452000617981,0.8357390991854337
False,16,100,4,0.1,FairMP_GCN,0.023870915174484253,0.047378480434417725,0.8173215141351222
